mass_feature,FinalBMIS,Orig_RSD,FinalRSD,replicate_name,runDate,type,samp_id,replicate,area,date,QC_area,fraction,adjusted_area,blk_lod
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_SupernatBlk_2,220302,Smp,SupernatBlk,2,324747,220302,NA,HILICPos,NA,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_SupernatBlk_3,220302,Smp,SupernatBlk,3,0,220302,NA,HILICPos,NA,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_SWBlk_1,220302,Smp,SWBlk,1,223476,220302,NA,HILICPos,NA,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_SWBlk_2,220302,Smp,SWBlk,2,536812,220302,NA,HILICPos,NA,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_SWBlk_3,220302,Smp,SWBlk,3,63805,220302,NA,HILICPos,NA,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1_1,220302,Smp,OBi1,1,106244,220302,NA,HILICPos,NA,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1_2,220302,Smp,OBi1,2,269826,220302,NA,HILICPos,NA,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1_3,220302,Smp,OBi1,3,167317,220302,NA,HILICPos,NA,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1_4,220302,Smp,OBi1,4,10117922,220302,10117922,HILICPos,16160859.305065814,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1_5,220302,Smp,OBi1,5,17540534,220302,17540534,HILICPos,24261859.023021106,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1_6,220302,Smp,OBi1,6,10913263,220302,10913263,HILICPos,10428042.98739135,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1_7,220302,Smp,OBi1,7,6970765,220302,6970765,HILICPos,5610243.51461517,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1_8,220302,Smp,OBi1,8,6343781,220302,6343781,HILICPos,7534720.931396281,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1_9,220302,Smp,OBi1,9,3889731,220302,3889731,HILICPos,2899486.5689438824,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1small_1,220302,Smp,OBi1small,1,290669,220302,NA,HILICPos,NA,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1small_2,220302,Smp,OBi1small,2,765019,220302,NA,HILICPos,NA,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1small_3,220302,Smp,OBi1small,3,10387459,220302,10387459,HILICPos,13838451.823643724,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_OBi1small_4,220302,Smp,OBi1small,4,17236932,220302,17236932,HILICPos,14156711.24374896,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_RWi2_1,220302,Smp,RWi2,1,19466,220302,NA,HILICPos,NA,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_RWi2_2,220302,Smp,RWi2,2,72868,220302,NA,HILICPos,NA,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_RWi2_3,220302,Smp,RWi2,3,22453332,220302,22453332,HILICPos,19632376.913241863,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_RWi2_4,220302,Smp,RWi2,4,18430680,220302,18430680,HILICPos,17094473.910665877,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_RWi2_5,220302,Smp,RWi2,5,4668347,220302,4668347,HILICPos,6061639.152298328,544285.3946669825
Hypoxanthine,"AMP, 15N5",0.2790836436959591,0.21403880746002535,220302_Smp_RWi2_6,220302,Smp,RWi2,6,2198090,220302,2198090,HILICPos,2278665.370660592,544285.3946669825
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Poo_TruePooBacteria_Full1,220302,Poo,TruePooBacteria,Full1,61627968,220302,61627968,HILICPos,89356006.47618996,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Poo_TruePooBacteria_Full2,220302,Poo,TruePooBacteria,Full2,78270368,220302,78270368,HILICPos,106787810.04349115,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Poo_TruePooBacteria_Full3,220302,Poo,TruePooBacteria,Full3,168607344,220302,168607344,HILICPos,93549688.54319537,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Poo_TruePooBacteria_Half1,220302,Poo,TruePooBacteria,Half1,34198824,220302,34198824,HILICPos,97212938.6035593,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Poo_TruePooBacteria_Half2,220302,Poo,TruePooBacteria,Half2,38862916,220302,38862916,HILICPos,95591490.20576608,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Poo_TruePooBacteria_Half3,220302,Poo,TruePooBacteria,Half3,82760752,220302,82760752,HILICPos,82649546.3979935,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_MQBlk1_A,220302,Smp,MQBlk1,A,5097232,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_MQBlk1_B,220302,Smp,MQBlk1,B,3911814,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_MQBlk1_C,220302,Smp,MQBlk1,C,25639156,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_MQBlk2_A,220302,Smp,MQBlk2,A,4304606,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_MQBlk2_B,220302,Smp,MQBlk2,B,3813086,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_MQBlk2_C,220302,Smp,MQBlk2,C,4173488,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_MQBlk3_A,220302,Smp,MQBlk3,A,10715311,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_MQBlk3_B,220302,Smp,MQBlk3,B,12398291,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_MQBlk3_C,220302,Smp,MQBlk3,C,10296441,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_SupernatBlk_1,220302,Smp,SupernatBlk,1,7586651,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_SupernatBlk_2,220302,Smp,SupernatBlk,2,4560548,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_SupernatBlk_3,220302,Smp,SupernatBlk,3,11144550,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_SWBlk_1,220302,Smp,SWBlk,1,5140598,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_SWBlk_2,220302,Smp,SWBlk,2,7344975,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_SWBlk_3,220302,Smp,SWBlk,3,3714052,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1_1,220302,Smp,OBi1,1,257098464,220302,257098464,HILICPos,197702845.14968932,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1_2,220302,Smp,OBi1,2,275370432,220302,275370432,HILICPos,218687052.08008727,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1_3,220302,Smp,OBi1,3,356921568,220302,356921568,HILICPos,217844910.16330245,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1_4,220302,Smp,OBi1,4,67156400,220302,67156400,HILICPos,95954319.6719907,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1_5,220302,Smp,OBi1,5,43861296,220302,43861296,HILICPos,84487477.68961449,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1_6,220302,Smp,OBi1,6,58235084,220302,58235084,HILICPos,80333632.451210707,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1_7,220302,Smp,OBi1,7,271248064,220302,271248064,HILICPos,220873745.2317503,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1_8,220302,Smp,OBi1,8,291657728,220302,291657728,HILICPos,308261849.32288706,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1_9,220302,Smp,OBi1,9,535240192,220302,535240192,HILICPos,407914432.5573201,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1small_1,220302,Smp,OBi1small,1,6985483,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1small_2,220302,Smp,OBi1small,2,14538188,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1small_3,220302,Smp,OBi1small,3,7656787,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_OBi1small_4,220302,Smp,OBi1small,4,14052060,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_RWi2_1,220302,Smp,RWi2,1,2095046,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_RWi2_2,220302,Smp,RWi2,2,8769034,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_RWi2_3,220302,Smp,RWi2,3,14658518,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_RWi2_4,220302,Smp,RWi2,4,19085652,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_RWi2_5,220302,Smp,RWi2,5,9699075,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamic acid,"L-Cysteic acid, 2H3",0.4812662776461013,0.08582688498686014,220302_Smp_RWi2_6,220302,Smp,RWi2,6,5632714,220302,NA,HILICPos,NA,16487086.526724156
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Poo_TruePooBacteria_Full1,220302,Poo,TruePooBacteria,Full1,20993322,220302,20993322,HILICPos,24989898.166577555,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Poo_TruePooBacteria_Full2,220302,Poo,TruePooBacteria,Full2,26740344,220302,26740344,HILICPos,28143416.408112314,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Poo_TruePooBacteria_Full3,220302,Poo,TruePooBacteria,Full3,36044292,220302,36044292,HILICPos,29386721.608033117,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Poo_TruePooBacteria_Half1,220302,Poo,TruePooBacteria,Half1,12216367,220302,12216367,HILICPos,26652360.773671787,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Poo_TruePooBacteria_Half2,220302,Poo,TruePooBacteria,Half2,14402154,220302,14402154,HILICPos,28090046.875505853,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Poo_TruePooBacteria_Half3,220302,Poo,TruePooBacteria,Half3,17678510,220302,17678510,HILICPos,29437314.583836157,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_MQBlk1_A,220302,Smp,MQBlk1,A,2852259,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_MQBlk1_B,220302,Smp,MQBlk1,B,2337451,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_MQBlk1_C,220302,Smp,MQBlk1,C,3974893,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_MQBlk2_A,220302,Smp,MQBlk2,A,4426955,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_MQBlk2_B,220302,Smp,MQBlk2,B,3441558,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_MQBlk2_C,220302,Smp,MQBlk2,C,3586562,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_MQBlk3_A,220302,Smp,MQBlk3,A,5071842,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_MQBlk3_B,220302,Smp,MQBlk3,B,3624965,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_MQBlk3_C,220302,Smp,MQBlk3,C,5947618,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_SupernatBlk_1,220302,Smp,SupernatBlk,1,2465024,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_SupernatBlk_2,220302,Smp,SupernatBlk,2,2868535,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_SupernatBlk_3,220302,Smp,SupernatBlk,3,3623592,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_SWBlk_1,220302,Smp,SWBlk,1,3819407,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_SWBlk_2,220302,Smp,SWBlk,2,4636773,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_SWBlk_3,220302,Smp,SWBlk,3,2294602,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1_1,220302,Smp,OBi1,1,48854888,220302,48854888,HILICPos,44276694.93445885,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1_2,220302,Smp,OBi1,2,81472152,220302,81472152,HILICPos,63528551.6762628,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1_3,220302,Smp,OBi1,3,104393304,220302,104393304,HILICPos,74305521.93078673,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1_4,220302,Smp,OBi1,4,5892610,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1_5,220302,Smp,OBi1,5,3150595,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1_6,220302,Smp,OBi1,6,7176632,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1_7,220302,Smp,OBi1,7,78193504,220302,78193504,HILICPos,62932059.63779231,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1_8,220302,Smp,OBi1,8,119005200,220302,119005200,HILICPos,141346457.48095664,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1_9,220302,Smp,OBi1,9,166654176,220302,166654176,HILICPos,124227496.70103404,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1small_1,220302,Smp,OBi1small,1,2942744,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1small_2,220302,Smp,OBi1small,2,7520188,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1small_3,220302,Smp,OBi1small,3,3786380,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_OBi1small_4,220302,Smp,OBi1small,4,12841199,220302,12841199,HILICPos,10546490.887503523,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_RWi2_1,220302,Smp,RWi2,1,2517851,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_RWi2_2,220302,Smp,RWi2,2,11644573,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_RWi2_3,220302,Smp,RWi2,3,7244289,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_RWi2_4,220302,Smp,RWi2,4,9662478,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_RWi2_5,220302,Smp,RWi2,5,10587192,220302,NA,HILICPos,NA,5090356.045016861
L-Glutamine,"AMP, 15N5",0.2086783357850781,0.06153119104406126,220302_Smp_RWi2_6,220302,Smp,RWi2,6,9407915,220302,NA,HILICPos,NA,5090356.045016861
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Poo_TruePooBacteria_Full1,220302,Poo,TruePooBacteria,Full1,137441104,220302,137441104,HILICPos,137441104,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Poo_TruePooBacteria_Full2,220302,Poo,TruePooBacteria,Full2,129031848,220302,129031848,HILICPos,129031848,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Poo_TruePooBacteria_Full3,220302,Poo,TruePooBacteria,Full3,139519616,220302,139519616,HILICPos,139519616,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Poo_TruePooBacteria_Half1,220302,Poo,TruePooBacteria,Half1,76107904,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Poo_TruePooBacteria_Half2,220302,Poo,TruePooBacteria,Half2,72215512,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Poo_TruePooBacteria_Half3,220302,Poo,TruePooBacteria,Half3,78877944,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_MQBlk1_A,220302,Smp,MQBlk1,A,45805164,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_MQBlk1_B,220302,Smp,MQBlk1,B,31398406,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_MQBlk1_C,220302,Smp,MQBlk1,C,51678136,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_MQBlk2_A,220302,Smp,MQBlk2,A,48357844,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_MQBlk2_B,220302,Smp,MQBlk2,B,36434808,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_MQBlk2_C,220302,Smp,MQBlk2,C,32570872,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_MQBlk3_A,220302,Smp,MQBlk3,A,33392866,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_MQBlk3_B,220302,Smp,MQBlk3,B,24718760,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_MQBlk3_C,220302,Smp,MQBlk3,C,21749830,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_SupernatBlk_1,220302,Smp,SupernatBlk,1,78080672,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_SupernatBlk_2,220302,Smp,SupernatBlk,2,39758548,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_SupernatBlk_3,220302,Smp,SupernatBlk,3,41610284,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_SWBlk_1,220302,Smp,SWBlk,1,90370040,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_SWBlk_2,220302,Smp,SWBlk,2,61388780,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_SWBlk_3,220302,Smp,SWBlk,3,36588816,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1_1,220302,Smp,OBi1,1,584306048,220302,584306048,HILICPos,584306048,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1_2,220302,Smp,OBi1,2,33567036,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1_3,220302,Smp,OBi1,3,43815688,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1_4,220302,Smp,OBi1,4,69261304,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1_5,220302,Smp,OBi1,5,427302720,220302,427302720,HILICPos,427302720,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1_6,220302,Smp,OBi1,6,59296264,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1_7,220302,Smp,OBi1,7,32555754,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1_8,220302,Smp,OBi1,8,92258600,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1_9,220302,Smp,OBi1,9,25318434,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1small_1,220302,Smp,OBi1small,1,19559114,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1small_2,220302,Smp,OBi1small,2,229168336,220302,229168336,HILICPos,229168336,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1small_3,220302,Smp,OBi1small,3,133559360,220302,133559360,HILICPos,133559360,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_OBi1small_4,220302,Smp,OBi1small,4,15737796,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_RWi2_1,220302,Smp,RWi2,1,1120351232,220302,1120351232,HILICPos,1120351232,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_RWi2_2,220302,Smp,RWi2,2,35971856,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_RWi2_3,220302,Smp,RWi2,3,14872432,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_RWi2_4,220302,Smp,RWi2,4,13176243,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_RWi2_5,220302,Smp,RWi2,5,86808576,220302,NA,HILICPos,NA,47259538.406846404
Melamine,Inj_vol,0.04103434790599124,0.04103434790599124,220302_Smp_RWi2_6,220302,Smp,RWi2,6,60616044,220302,NA,HILICPos,NA,47259538.406846404
