mass_feature,replicate_name,adjusted_area,sample_fraction,z,sample_set,treatment,RT,mz,dat_type,MS2,add_annotation,pseudo_ID,adduct_group_ID,nm_theroetical,row_id
Uracil,211202_Smp_OBi1_7,18201190,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,3.847,111.0189,targeted,51.02866:6327 51.27475:6419 65.68471:6201 65.70245:8088 72.22041:7082 77.01003:7452 83.72373:7088 111.01899:137502 111.05524:12877,NA,NA,NA,NA,365
Uracil,211202_Smp_OBi1_8,22918740,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,3.847,111.0189,targeted,51.02866:6327 51.27475:6419 65.68471:6201 65.70245:8088 72.22041:7082 77.01003:7452 83.72373:7088 111.01899:137502 111.05524:12877,NA,NA,NA,NA,365
Uracil,211202_Smp_OBi1_9,15553607,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,3.847,111.0189,targeted,51.02866:6327 51.27475:6419 65.68471:6201 65.70245:8088 72.22041:7082 77.01003:7452 83.72373:7088 111.01899:137502 111.05524:12877,NA,NA,NA,NA,365
HILICNeg_22,211202_Smp_OBi1_1,7153152,Particulate,-1,OBi1_set2,Glucose + NH4,16.452,112.93617,nontargeted,NA,NA,NA,NA,NA,366
HILICNeg_22,211202_Smp_OBi1_2,7263016,Particulate,-1,OBi1_set2,Glucose + NH4,16.452,112.93617,nontargeted,NA,NA,NA,NA,NA,366
HILICNeg_22,211202_Smp_OBi1_3,8759798,Particulate,-1,OBi1_set2,Glucose + NH4,16.452,112.93617,nontargeted,NA,NA,NA,NA,NA,366
HILICNeg_22,211202_Smp_OBi1_4,4158292,Particulate,-1,OBi1_set2,Homarine,16.452,112.93617,nontargeted,NA,NA,NA,NA,NA,366
HILICNeg_22,211202_Smp_OBi1_5,2592812,Particulate,-1,OBi1_set2,Homarine,16.452,112.93617,nontargeted,NA,NA,NA,NA,NA,366
HILICNeg_22,211202_Smp_OBi1_6,3334819,Particulate,-1,OBi1_set2,Homarine,16.452,112.93617,nontargeted,NA,NA,NA,NA,NA,366
HILICNeg_22,211202_Smp_OBi1_7,4133294,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,16.452,112.93617,nontargeted,NA,NA,NA,NA,NA,366
HILICNeg_22,211202_Smp_OBi1_8,5299286,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,16.452,112.93617,nontargeted,NA,NA,NA,NA,NA,366
HILICNeg_22,211202_Smp_OBi1_9,3341137,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,16.452,112.93617,nontargeted,NA,NA,NA,NA,NA,366
HILICNeg_23,211202_Smp_OBi1_1,27050815.95669347,Particulate,-1,OBi1_set2,Glucose + NH4,11.027,113.02335,nontargeted,NA,NA,NA,NA,NA,367
HILICNeg_23,211202_Smp_OBi1_2,37156234.89374112,Particulate,-1,OBi1_set2,Glucose + NH4,11.027,113.02335,nontargeted,NA,NA,NA,NA,NA,367
HILICNeg_23,211202_Smp_OBi1_3,29259792.389531203,Particulate,-1,OBi1_set2,Glucose + NH4,11.027,113.02335,nontargeted,NA,NA,NA,NA,NA,367
HILICNeg_23,211202_Smp_OBi1_4,10041374.40726538,Particulate,-1,OBi1_set2,Homarine,11.027,113.02335,nontargeted,NA,NA,NA,NA,NA,367
HILICNeg_23,211202_Smp_OBi1_5,7773558.952484104,Particulate,-1,OBi1_set2,Homarine,11.027,113.02335,nontargeted,NA,NA,NA,NA,NA,367
HILICNeg_23,211202_Smp_OBi1_6,8557292.315229256,Particulate,-1,OBi1_set2,Homarine,11.027,113.02335,nontargeted,NA,NA,NA,NA,NA,367
HILICNeg_23,211202_Smp_OBi1_7,28336206.33928436,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.027,113.02335,nontargeted,NA,NA,NA,NA,NA,367
HILICNeg_23,211202_Smp_OBi1_8,25209272.760658342,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.027,113.02335,nontargeted,NA,NA,NA,NA,NA,367
HILICNeg_23,211202_Smp_OBi1_9,26610792.046403974,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,11.027,113.02335,nontargeted,NA,NA,NA,NA,NA,367
HILICNeg_24,211202_Smp_OBi1_1,7009951.70024613,Particulate,-1,OBi1_set2,Glucose + NH4,10.588,113.02341,nontargeted,NA,NA,NA,NA,NA,368
HILICNeg_24,211202_Smp_OBi1_2,6406920.508473548,Particulate,-1,OBi1_set2,Glucose + NH4,10.588,113.02341,nontargeted,NA,NA,NA,NA,NA,368
HILICNeg_24,211202_Smp_OBi1_3,7122845.922479146,Particulate,-1,OBi1_set2,Glucose + NH4,10.588,113.02341,nontargeted,NA,NA,NA,NA,NA,368
HILICNeg_24,211202_Smp_OBi1_4,10869597.617708065,Particulate,-1,OBi1_set2,Homarine,10.588,113.02341,nontargeted,NA,NA,NA,NA,NA,368
HILICNeg_24,211202_Smp_OBi1_5,10465972.74253149,Particulate,-1,OBi1_set2,Homarine,10.588,113.02341,nontargeted,NA,NA,NA,NA,NA,368
HILICNeg_24,211202_Smp_OBi1_6,9476453.872215647,Particulate,-1,OBi1_set2,Homarine,10.588,113.02341,nontargeted,NA,NA,NA,NA,NA,368
HILICNeg_24,211202_Smp_OBi1_7,32030209.40444713,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.588,113.02341,nontargeted,NA,NA,NA,NA,NA,368
HILICNeg_24,211202_Smp_OBi1_8,32209944.94368398,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.588,113.02341,nontargeted,NA,NA,NA,NA,NA,368
HILICNeg_24,211202_Smp_OBi1_9,29383430.945934076,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,10.588,113.02341,nontargeted,NA,NA,NA,NA,NA,368
HILICNeg_25,211202_Smp_OBi1_1,824466.8929350149,Particulate,-1,OBi1_set2,Glucose + NH4,9.825,113.05978,nontargeted,NA,NA,NA,NA,NA,369
HILICNeg_25,211202_Smp_OBi1_2,650209.8377682595,Particulate,-1,OBi1_set2,Glucose + NH4,9.825,113.05978,nontargeted,NA,NA,NA,NA,NA,369
HILICNeg_25,211202_Smp_OBi1_3,680801.0926098321,Particulate,-1,OBi1_set2,Glucose + NH4,9.825,113.05978,nontargeted,NA,NA,NA,NA,NA,369
HILICNeg_25,211202_Smp_OBi1_4,392860.39561060665,Particulate,-1,OBi1_set2,Homarine,9.825,113.05978,nontargeted,NA,NA,NA,NA,NA,369
HILICNeg_25,211202_Smp_OBi1_5,869305.5453724699,Particulate,-1,OBi1_set2,Homarine,9.825,113.05978,nontargeted,NA,NA,NA,NA,NA,369
HILICNeg_25,211202_Smp_OBi1_6,839517.4801550155,Particulate,-1,OBi1_set2,Homarine,9.825,113.05978,nontargeted,NA,NA,NA,NA,NA,369
HILICNeg_25,211202_Smp_OBi1_7,878775.0229400473,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.825,113.05978,nontargeted,NA,NA,NA,NA,NA,369
HILICNeg_25,211202_Smp_OBi1_8,942074.3673204688,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.825,113.05978,nontargeted,NA,NA,NA,NA,NA,369
HILICNeg_25,211202_Smp_OBi1_9,1270500.254032937,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,9.825,113.05978,nontargeted,NA,NA,NA,NA,NA,369
Fumaric acid,211202_Smp_OBi1_1,4689516.682968481,Particulate,-1,OBi1_set2,Glucose + NH4,12.688,115.00262,targeted,NA,[M-H]-,HILICNeg_27,29,116.009896455,370
Fumaric acid,211202_Smp_OBi1_2,6445240.195229976,Particulate,-1,OBi1_set2,Glucose + NH4,12.688,115.00262,targeted,NA,[M-H]-,HILICNeg_27,29,116.009896455,370
Fumaric acid,211202_Smp_OBi1_3,5432720.393271913,Particulate,-1,OBi1_set2,Glucose + NH4,12.688,115.00262,targeted,NA,[M-H]-,HILICNeg_27,29,116.009896455,370
Fumaric acid,211202_Smp_OBi1_4,16344104.75380481,Particulate,-1,OBi1_set2,Homarine,12.688,115.00262,targeted,NA,[M-H]-,HILICNeg_27,29,116.009896455,370
Fumaric acid,211202_Smp_OBi1_5,11653929.040313864,Particulate,-1,OBi1_set2,Homarine,12.688,115.00262,targeted,NA,[M-H]-,HILICNeg_27,29,116.009896455,370
Fumaric acid,211202_Smp_OBi1_6,13441296.51255089,Particulate,-1,OBi1_set2,Homarine,12.688,115.00262,targeted,NA,[M-H]-,HILICNeg_27,29,116.009896455,370
Fumaric acid,211202_Smp_OBi1_7,22155052.427192975,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.688,115.00262,targeted,NA,[M-H]-,HILICNeg_27,29,116.009896455,370
Fumaric acid,211202_Smp_OBi1_8,25964450.339899138,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.688,115.00262,targeted,NA,[M-H]-,HILICNeg_27,29,116.009896455,370
Fumaric acid,211202_Smp_OBi1_9,17295269.914753363,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.688,115.00262,targeted,NA,[M-H]-,HILICNeg_27,29,116.009896455,370
HILICNeg_29,211202_Smp_OBi1_1,35148388,Particulate,-1,OBi1_set2,Glucose + NH4,8.318,116.0705,nontargeted,NA,NA,NA,NA,NA,371
HILICNeg_29,211202_Smp_OBi1_2,28441918,Particulate,-1,OBi1_set2,Glucose + NH4,8.318,116.0705,nontargeted,NA,NA,NA,NA,NA,371
HILICNeg_29,211202_Smp_OBi1_3,34794804,Particulate,-1,OBi1_set2,Glucose + NH4,8.318,116.0705,nontargeted,NA,NA,NA,NA,NA,371
HILICNeg_29,211202_Smp_OBi1_4,4194998,Particulate,-1,OBi1_set2,Homarine,8.318,116.0705,nontargeted,NA,NA,NA,NA,NA,371
HILICNeg_29,211202_Smp_OBi1_5,4132094,Particulate,-1,OBi1_set2,Homarine,8.318,116.0705,nontargeted,NA,NA,NA,NA,NA,371
HILICNeg_29,211202_Smp_OBi1_6,3947063,Particulate,-1,OBi1_set2,Homarine,8.318,116.0705,nontargeted,NA,NA,NA,NA,NA,371
HILICNeg_29,211202_Smp_OBi1_7,25668334,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,8.318,116.0705,nontargeted,NA,NA,NA,NA,NA,371
HILICNeg_29,211202_Smp_OBi1_8,28012814,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,8.318,116.0705,nontargeted,NA,NA,NA,NA,NA,371
HILICNeg_29,211202_Smp_OBi1_9,26307118,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,8.318,116.0705,nontargeted,NA,NA,NA,NA,NA,371
Succinic acid,211202_Smp_OBi1_1,142391600,Particulate,-1,OBi1_set2,Glucose + NH4,12.111,117.01829,targeted,52.7692:7974 55.01768:8044 64.49689:6255 67.72324:7118 68.26531:7355 69.11419:7175 71.33129:6685 73.02837:645871 73.06421:6824 82.13746:7437 90.59139:7983 99.00766:44135 99.92476:72225 109.0501:7265 116.92744:298459 116.93332:82375 117.01833:105769,NA,NA,NA,NA,372
Succinic acid,211202_Smp_OBi1_2,108036552,Particulate,-1,OBi1_set2,Glucose + NH4,12.111,117.01829,targeted,52.7692:7974 55.01768:8044 64.49689:6255 67.72324:7118 68.26531:7355 69.11419:7175 71.33129:6685 73.02837:645871 73.06421:6824 82.13746:7437 90.59139:7983 99.00766:44135 99.92476:72225 109.0501:7265 116.92744:298459 116.93332:82375 117.01833:105769,NA,NA,NA,NA,372
Succinic acid,211202_Smp_OBi1_3,153378688,Particulate,-1,OBi1_set2,Glucose + NH4,12.111,117.01829,targeted,52.7692:7974 55.01768:8044 64.49689:6255 67.72324:7118 68.26531:7355 69.11419:7175 71.33129:6685 73.02837:645871 73.06421:6824 82.13746:7437 90.59139:7983 99.00766:44135 99.92476:72225 109.0501:7265 116.92744:298459 116.93332:82375 117.01833:105769,NA,NA,NA,NA,372
Succinic acid,211202_Smp_OBi1_4,58541936,Particulate,-1,OBi1_set2,Homarine,12.111,117.01829,targeted,52.7692:7974 55.01768:8044 64.49689:6255 67.72324:7118 68.26531:7355 69.11419:7175 71.33129:6685 73.02837:645871 73.06421:6824 82.13746:7437 90.59139:7983 99.00766:44135 99.92476:72225 109.0501:7265 116.92744:298459 116.93332:82375 117.01833:105769,NA,NA,NA,NA,372
Succinic acid,211202_Smp_OBi1_5,52394984,Particulate,-1,OBi1_set2,Homarine,12.111,117.01829,targeted,52.7692:7974 55.01768:8044 64.49689:6255 67.72324:7118 68.26531:7355 69.11419:7175 71.33129:6685 73.02837:645871 73.06421:6824 82.13746:7437 90.59139:7983 99.00766:44135 99.92476:72225 109.0501:7265 116.92744:298459 116.93332:82375 117.01833:105769,NA,NA,NA,NA,372
Succinic acid,211202_Smp_OBi1_6,36363508,Particulate,-1,OBi1_set2,Homarine,12.111,117.01829,targeted,52.7692:7974 55.01768:8044 64.49689:6255 67.72324:7118 68.26531:7355 69.11419:7175 71.33129:6685 73.02837:645871 73.06421:6824 82.13746:7437 90.59139:7983 99.00766:44135 99.92476:72225 109.0501:7265 116.92744:298459 116.93332:82375 117.01833:105769,NA,NA,NA,NA,372
Succinic acid,211202_Smp_OBi1_7,129822352,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.111,117.01829,targeted,52.7692:7974 55.01768:8044 64.49689:6255 67.72324:7118 68.26531:7355 69.11419:7175 71.33129:6685 73.02837:645871 73.06421:6824 82.13746:7437 90.59139:7983 99.00766:44135 99.92476:72225 109.0501:7265 116.92744:298459 116.93332:82375 117.01833:105769,NA,NA,NA,NA,372
Succinic acid,211202_Smp_OBi1_8,141560800,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.111,117.01829,targeted,52.7692:7974 55.01768:8044 64.49689:6255 67.72324:7118 68.26531:7355 69.11419:7175 71.33129:6685 73.02837:645871 73.06421:6824 82.13746:7437 90.59139:7983 99.00766:44135 99.92476:72225 109.0501:7265 116.92744:298459 116.93332:82375 117.01833:105769,NA,NA,NA,NA,372
Succinic acid,211202_Smp_OBi1_9,143403792,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,12.111,117.01829,targeted,52.7692:7974 55.01768:8044 64.49689:6255 67.72324:7118 68.26531:7355 69.11419:7175 71.33129:6685 73.02837:645871 73.06421:6824 82.13746:7437 90.59139:7983 99.00766:44135 99.92476:72225 109.0501:7265 116.92744:298459 116.93332:82375 117.01833:105769,NA,NA,NA,NA,372
HILICNeg_34,211202_Smp_OBi1_1,12598329.371035324,Particulate,-1,OBi1_set2,Glucose + NH4,5.231,122.02378,nontargeted,NA,NA,NA,NA,NA,373
HILICNeg_34,211202_Smp_OBi1_2,10997612.420909071,Particulate,-1,OBi1_set2,Glucose + NH4,5.231,122.02378,nontargeted,NA,NA,NA,NA,NA,373
HILICNeg_34,211202_Smp_OBi1_3,12695360.4463666,Particulate,-1,OBi1_set2,Glucose + NH4,5.231,122.02378,nontargeted,NA,NA,NA,NA,NA,373
HILICNeg_34,211202_Smp_OBi1_4,308184412.6092896,Particulate,-1,OBi1_set2,Homarine,5.231,122.02378,nontargeted,NA,NA,NA,NA,NA,373
HILICNeg_34,211202_Smp_OBi1_5,247221701.0297383,Particulate,-1,OBi1_set2,Homarine,5.231,122.02378,nontargeted,NA,NA,NA,NA,NA,373
HILICNeg_34,211202_Smp_OBi1_6,312426662.0835146,Particulate,-1,OBi1_set2,Homarine,5.231,122.02378,nontargeted,NA,NA,NA,NA,NA,373
HILICNeg_34,211202_Smp_OBi1_7,48697253.53385058,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,5.231,122.02378,nontargeted,NA,NA,NA,NA,NA,373
HILICNeg_34,211202_Smp_OBi1_8,36210552.80140816,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,5.231,122.02378,nontargeted,NA,NA,NA,NA,NA,373
HILICNeg_34,211202_Smp_OBi1_9,37333383.24657825,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,5.231,122.02378,nontargeted,NA,NA,NA,NA,NA,373
Thymine,211202_Smp_OBi1_1,58862600,Particulate,-1,OBi1_set2,Glucose + NH4,2.855,125.03464,targeted,62.53186:7966 65.50072:6264 67.8708:7794 71.44009:7160 84.67958:6943 96.95904:51890 107.39845:6621 125.03465:40597,NA,NA,NA,NA,374
Thymine,211202_Smp_OBi1_2,41261012,Particulate,-1,OBi1_set2,Glucose + NH4,2.855,125.03464,targeted,62.53186:7966 65.50072:6264 67.8708:7794 71.44009:7160 84.67958:6943 96.95904:51890 107.39845:6621 125.03465:40597,NA,NA,NA,NA,374
Thymine,211202_Smp_OBi1_3,57655368,Particulate,-1,OBi1_set2,Glucose + NH4,2.855,125.03464,targeted,62.53186:7966 65.50072:6264 67.8708:7794 71.44009:7160 84.67958:6943 96.95904:51890 107.39845:6621 125.03465:40597,NA,NA,NA,NA,374
Thymine,211202_Smp_OBi1_4,32707688,Particulate,-1,OBi1_set2,Homarine,2.855,125.03464,targeted,62.53186:7966 65.50072:6264 67.8708:7794 71.44009:7160 84.67958:6943 96.95904:51890 107.39845:6621 125.03465:40597,NA,NA,NA,NA,374
Thymine,211202_Smp_OBi1_5,18608176,Particulate,-1,OBi1_set2,Homarine,2.855,125.03464,targeted,62.53186:7966 65.50072:6264 67.8708:7794 71.44009:7160 84.67958:6943 96.95904:51890 107.39845:6621 125.03465:40597,NA,NA,NA,NA,374
Thymine,211202_Smp_OBi1_6,16032521,Particulate,-1,OBi1_set2,Homarine,2.855,125.03464,targeted,62.53186:7966 65.50072:6264 67.8708:7794 71.44009:7160 84.67958:6943 96.95904:51890 107.39845:6621 125.03465:40597,NA,NA,NA,NA,374
Thymine,211202_Smp_OBi1_7,49601312,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,2.855,125.03464,targeted,62.53186:7966 65.50072:6264 67.8708:7794 71.44009:7160 84.67958:6943 96.95904:51890 107.39845:6621 125.03465:40597,NA,NA,NA,NA,374
Thymine,211202_Smp_OBi1_8,37835228,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,2.855,125.03464,targeted,62.53186:7966 65.50072:6264 67.8708:7794 71.44009:7160 84.67958:6943 96.95904:51890 107.39845:6621 125.03465:40597,NA,NA,NA,NA,374
Thymine,211202_Smp_OBi1_9,32849014,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,2.855,125.03464,targeted,62.53186:7966 65.50072:6264 67.8708:7794 71.44009:7160 84.67958:6943 96.95904:51890 107.39845:6621 125.03465:40597,NA,NA,NA,NA,374
HILICNeg_37,211202_Smp_OBi1_1,14880.852448687718,Particulate,-1,OBi1_set2,Glucose + NH4,4.33,126.53474,nontargeted,NA,NA,NA,NA,NA,375
HILICNeg_37,211202_Smp_OBi1_2,33905.85056368983,Particulate,-1,OBi1_set2,Glucose + NH4,4.33,126.53474,nontargeted,NA,NA,NA,NA,NA,375
HILICNeg_37,211202_Smp_OBi1_3,0,Particulate,-1,OBi1_set2,Glucose + NH4,4.33,126.53474,nontargeted,NA,NA,NA,NA,NA,375
HILICNeg_37,211202_Smp_OBi1_4,6097356.2122272095,Particulate,-1,OBi1_set2,Homarine,4.33,126.53474,nontargeted,NA,NA,NA,NA,NA,375
HILICNeg_37,211202_Smp_OBi1_5,4105400.5286822743,Particulate,-1,OBi1_set2,Homarine,4.33,126.53474,nontargeted,NA,NA,NA,NA,NA,375
HILICNeg_37,211202_Smp_OBi1_6,5341309.1771775205,Particulate,-1,OBi1_set2,Homarine,4.33,126.53474,nontargeted,NA,NA,NA,NA,NA,375
HILICNeg_37,211202_Smp_OBi1_7,999790.2153831832,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.33,126.53474,nontargeted,NA,NA,NA,NA,NA,375
HILICNeg_37,211202_Smp_OBi1_8,742251.2932281733,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.33,126.53474,nontargeted,NA,NA,NA,NA,NA,375
HILICNeg_37,211202_Smp_OBi1_9,762002.8336312812,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.33,126.53474,nontargeted,NA,NA,NA,NA,NA,375
HILICNeg_38,211202_Smp_OBi1_1,0,Particulate,-1,OBi1_set2,Glucose + NH4,4.285,126.87865,nontargeted,NA,NA,NA,NA,NA,376
HILICNeg_38,211202_Smp_OBi1_2,0,Particulate,-1,OBi1_set2,Glucose + NH4,4.285,126.87865,nontargeted,NA,NA,NA,NA,NA,376
HILICNeg_38,211202_Smp_OBi1_3,0,Particulate,-1,OBi1_set2,Glucose + NH4,4.285,126.87865,nontargeted,NA,NA,NA,NA,NA,376
HILICNeg_38,211202_Smp_OBi1_4,9588465.65508168,Particulate,-1,OBi1_set2,Homarine,4.285,126.87865,nontargeted,NA,NA,NA,NA,NA,376
HILICNeg_38,211202_Smp_OBi1_5,8204479.661126491,Particulate,-1,OBi1_set2,Homarine,4.285,126.87865,nontargeted,NA,NA,NA,NA,NA,376
HILICNeg_38,211202_Smp_OBi1_6,9505701.237253573,Particulate,-1,OBi1_set2,Homarine,4.285,126.87865,nontargeted,NA,NA,NA,NA,NA,376
HILICNeg_38,211202_Smp_OBi1_7,2005764.348592684,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.285,126.87865,nontargeted,NA,NA,NA,NA,NA,376
HILICNeg_38,211202_Smp_OBi1_8,1678553.3747957386,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.285,126.87865,nontargeted,NA,NA,NA,NA,NA,376
HILICNeg_38,211202_Smp_OBi1_9,1836085.663736929,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.285,126.87865,nontargeted,NA,NA,NA,NA,NA,376
HILICNeg_40,211202_Smp_OBi1_1,15865618.864245128,Particulate,-1,OBi1_set2,Glucose + NH4,4.281,126.90396,nontargeted,51.23857:7792 52.38636:7333 55.1305:8351 55.91564:7460 59.56837:8770 61.01197:6845 61.63656:7985 68.07795:7170 79.1843:8276 79.75154:9485 82.51614:7363 124.04727:8864 126.9041:11499153,[M-H]-,HILICNeg_40,21,127.911236455,377
HILICNeg_40,211202_Smp_OBi1_2,19318158.0856463,Particulate,-1,OBi1_set2,Glucose + NH4,4.281,126.90396,nontargeted,51.23857:7792 52.38636:7333 55.1305:8351 55.91564:7460 59.56837:8770 61.01197:6845 61.63656:7985 68.07795:7170 79.1843:8276 79.75154:9485 82.51614:7363 124.04727:8864 126.9041:11499153,[M-H]-,HILICNeg_40,21,127.911236455,377
HILICNeg_40,211202_Smp_OBi1_3,16125050.53208629,Particulate,-1,OBi1_set2,Glucose + NH4,4.281,126.90396,nontargeted,51.23857:7792 52.38636:7333 55.1305:8351 55.91564:7460 59.56837:8770 61.01197:6845 61.63656:7985 68.07795:7170 79.1843:8276 79.75154:9485 82.51614:7363 124.04727:8864 126.9041:11499153,[M-H]-,HILICNeg_40,21,127.911236455,377
HILICNeg_40,211202_Smp_OBi1_4,11116420389.451612,Particulate,-1,OBi1_set2,Homarine,4.281,126.90396,nontargeted,51.23857:7792 52.38636:7333 55.1305:8351 55.91564:7460 59.56837:8770 61.01197:6845 61.63656:7985 68.07795:7170 79.1843:8276 79.75154:9485 82.51614:7363 124.04727:8864 126.9041:11499153,[M-H]-,HILICNeg_40,21,127.911236455,377
HILICNeg_40,211202_Smp_OBi1_5,9284298954.093456,Particulate,-1,OBi1_set2,Homarine,4.281,126.90396,nontargeted,51.23857:7792 52.38636:7333 55.1305:8351 55.91564:7460 59.56837:8770 61.01197:6845 61.63656:7985 68.07795:7170 79.1843:8276 79.75154:9485 82.51614:7363 124.04727:8864 126.9041:11499153,[M-H]-,HILICNeg_40,21,127.911236455,377
HILICNeg_40,211202_Smp_OBi1_6,10187951848.100033,Particulate,-1,OBi1_set2,Homarine,4.281,126.90396,nontargeted,51.23857:7792 52.38636:7333 55.1305:8351 55.91564:7460 59.56837:8770 61.01197:6845 61.63656:7985 68.07795:7170 79.1843:8276 79.75154:9485 82.51614:7363 124.04727:8864 126.9041:11499153,[M-H]-,HILICNeg_40,21,127.911236455,377
HILICNeg_40,211202_Smp_OBi1_7,1318746166.8856645,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.281,126.90396,nontargeted,51.23857:7792 52.38636:7333 55.1305:8351 55.91564:7460 59.56837:8770 61.01197:6845 61.63656:7985 68.07795:7170 79.1843:8276 79.75154:9485 82.51614:7363 124.04727:8864 126.9041:11499153,[M-H]-,HILICNeg_40,21,127.911236455,377
HILICNeg_40,211202_Smp_OBi1_8,1207654076.4635274,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.281,126.90396,nontargeted,51.23857:7792 52.38636:7333 55.1305:8351 55.91564:7460 59.56837:8770 61.01197:6845 61.63656:7985 68.07795:7170 79.1843:8276 79.75154:9485 82.51614:7363 124.04727:8864 126.9041:11499153,[M-H]-,HILICNeg_40,21,127.911236455,377
HILICNeg_40,211202_Smp_OBi1_9,1161144731.027886,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,4.281,126.90396,nontargeted,51.23857:7792 52.38636:7333 55.1305:8351 55.91564:7460 59.56837:8770 61.01197:6845 61.63656:7985 68.07795:7170 79.1843:8276 79.75154:9485 82.51614:7363 124.04727:8864 126.9041:11499153,[M-H]-,HILICNeg_40,21,127.911236455,377
HILICNeg_43,211202_Smp_OBi1_1,759551.8632353548,Particulate,-1,OBi1_set2,Glucose + NH4,14.448,126.99091,nontargeted,NA,[M-H]-,HILICNeg_43,35,127.998186455,378
HILICNeg_43,211202_Smp_OBi1_2,607639.9687021347,Particulate,-1,OBi1_set2,Glucose + NH4,14.448,126.99091,nontargeted,NA,[M-H]-,HILICNeg_43,35,127.998186455,378
HILICNeg_43,211202_Smp_OBi1_3,1005574.2019886618,Particulate,-1,OBi1_set2,Glucose + NH4,14.448,126.99091,nontargeted,NA,[M-H]-,HILICNeg_43,35,127.998186455,378
HILICNeg_43,211202_Smp_OBi1_4,856251.9467902331,Particulate,-1,OBi1_set2,Homarine,14.448,126.99091,nontargeted,NA,[M-H]-,HILICNeg_43,35,127.998186455,378
HILICNeg_43,211202_Smp_OBi1_5,836392.2131830822,Particulate,-1,OBi1_set2,Homarine,14.448,126.99091,nontargeted,NA,[M-H]-,HILICNeg_43,35,127.998186455,378
HILICNeg_43,211202_Smp_OBi1_6,352690.9273383516,Particulate,-1,OBi1_set2,Homarine,14.448,126.99091,nontargeted,NA,[M-H]-,HILICNeg_43,35,127.998186455,378
HILICNeg_43,211202_Smp_OBi1_7,630660.1951565644,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,14.448,126.99091,nontargeted,NA,[M-H]-,HILICNeg_43,35,127.998186455,378
HILICNeg_43,211202_Smp_OBi1_8,479847.7201820098,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,14.448,126.99091,nontargeted,NA,[M-H]-,HILICNeg_43,35,127.998186455,378
HILICNeg_43,211202_Smp_OBi1_9,482124.0747426992,Particulate,-1,OBi1_set2,Glucose + NH4 + Homarine,14.448,126.99091,nontargeted,NA,[M-H]-,HILICNeg_43,35,127.998186455,378
HILICNeg_45,211202_Smp_OBi1_1,0,Particulate,-1,OBi1_set2,Glucose + NH4,4.28,127.27446,nontargeted,NA,NA,NA,NA,NA,379
HILICNeg_45,211202_Smp_OBi1_2,0,Particulate,-1,OBi1_set2,Glucose + NH4,4.28,127.27446,nontargeted,NA,NA,NA,NA,NA,379
HILICNeg_45,211202_Smp_OBi1_3,15690.023412973542,Particulate,-1,OBi1_set2,Glucose + NH4,4.28,127.27446,nontargeted,NA,NA,NA,NA,NA,379
HILICNeg_45,211202_Smp_OBi1_4,6049338.834106497,Particulate,-1,OBi1_set2,Homarine,4.28,127.27446,nontargeted,NA,NA,NA,NA,NA,379
